sku,product_name,category,quantity,unit_price,sold_at
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-14T14:58:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-14T15:28:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-14T16:29:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-14T17:19:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-14T18:25:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-14T19:32:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-14T20:31:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-14T11:05:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-14T12:02:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-14T13:47:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-14T17:38:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-14T18:01:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-14T19:14:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-14T20:53:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-14T21:37:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-14T11:48:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-14T12:52:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-14T13:36:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-14T17:48:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-14T18:30:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-14T19:41:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-14T20:58:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-14T21:11:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-14T07:27:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-14T08:52:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-14T09:05:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-14T18:22:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-14T19:21:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-05-14T12:42:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,1,45,2026-05-14T18:54:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,2,80,2026-05-14T12:21:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,4,80,2026-05-14T18:44:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-15T07:18:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-15T08:25:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-15T09:02:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-15T17:05:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-15T18:16:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-15T10:07:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-15T11:55:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-15T12:52:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-15T13:42:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-15T14:29:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-15T15:03:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-15T16:33:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-15T17:39:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-15T18:40:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-15T19:48:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-15T20:13:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-15T10:35:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-15T11:59:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-15T12:28:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-15T13:31:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-15T14:01:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-15T15:38:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-15T16:45:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-15T17:19:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-15T18:00:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-15T19:26:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-15T20:14:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-15T11:29:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-15T12:41:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-15T13:31:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-15T17:18:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-15T18:45:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-15T19:26:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-15T20:30:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-15T21:29:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-15T11:09:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-15T12:12:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-15T13:32:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-15T17:56:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-15T18:55:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-15T19:17:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-15T20:21:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-15T21:17:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-15T07:18:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-15T08:19:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-15T09:37:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-15T18:31:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,2,60,2026-05-15T19:28:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,5,45,2026-05-15T12:30:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-05-15T18:21:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,5,80,2026-05-15T12:48:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,5,80,2026-05-15T18:24:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-16T07:59:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-16T08:55:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,2,299,2026-05-16T09:44:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,2,299,2026-05-16T17:36:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-16T18:14:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-16T10:02:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-16T11:47:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-16T12:45:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-16T13:24:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-16T14:50:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-16T15:09:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-16T16:02:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-16T17:32:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,10,40,2026-05-16T18:21:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-16T19:55:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-16T20:06:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-16T10:58:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-16T11:00:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-16T12:09:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-16T13:55:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-16T14:09:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-16T15:30:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-16T16:21:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-16T17:44:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-16T18:41:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-16T19:54:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-16T20:54:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-16T11:54:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-16T12:24:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-16T13:40:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-16T17:56:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-16T18:55:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-16T19:02:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-16T20:04:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-16T21:40:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-16T11:58:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-16T12:14:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-16T13:05:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-16T17:06:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-16T18:45:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-16T19:28:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-16T20:44:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-16T21:57:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-16T07:02:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-16T08:50:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-16T09:18:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-16T18:23:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-16T19:09:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,2,45,2026-05-16T12:33:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,4,45,2026-05-16T18:36:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,6,80,2026-05-16T12:50:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,2,80,2026-05-16T18:10:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,2,299,2026-05-17T07:05:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-17T08:55:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-17T09:39:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-17T17:15:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-17T18:58:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,10,40,2026-05-17T10:09:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-17T11:29:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-17T12:16:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-17T13:16:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,12,40,2026-05-17T14:00:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,8,40,2026-05-17T15:57:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-17T16:43:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,10,40,2026-05-17T17:10:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-17T18:28:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-17T19:37:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-17T20:40:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-17T10:44:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-17T11:29:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-17T12:12:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-17T13:54:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,8,55,2026-05-17T14:06:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-17T15:24:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-17T16:22:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,10,55,2026-05-17T17:18:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-17T18:18:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-17T19:53:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,12,55,2026-05-17T20:25:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-17T11:00:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-17T12:55:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-17T13:49:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-17T17:03:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-17T18:47:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-17T19:53:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-17T20:49:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-17T21:38:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-17T11:14:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-17T12:12:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-17T13:16:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-17T17:48:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-17T18:49:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-17T19:43:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-17T20:40:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-17T21:57:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-17T07:41:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-17T08:19:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-17T09:02:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-17T18:23:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-17T19:08:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,1,45,2026-05-17T12:58:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,3,45,2026-05-17T18:20:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,6,80,2026-05-17T12:26:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,2,80,2026-05-17T18:12:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,2,299,2026-05-18T07:50:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-18T08:56:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-18T09:33:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-18T17:58:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-18T18:53:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-18T10:16:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-18T11:51:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-18T12:47:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-18T13:51:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-18T14:29:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-18T15:09:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-18T16:55:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-18T17:46:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-18T18:25:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-18T19:23:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-18T20:50:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-18T10:00:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-18T11:34:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-18T12:29:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-18T13:43:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-18T14:43:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-18T15:37:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,4,55,2026-05-18T16:52:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,6,55,2026-05-18T17:23:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-18T18:43:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-18T19:30:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-18T20:39:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-18T11:20:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,5,25,2026-05-18T12:14:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-18T13:04:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-18T17:52:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,4,25,2026-05-18T18:58:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-18T19:19:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-18T20:26:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-18T21:08:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-18T11:02:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-18T12:31:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-18T13:06:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-18T17:56:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-18T18:08:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-18T19:29:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-18T20:42:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-18T21:44:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-18T07:26:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,5,60,2026-05-18T08:47:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-18T09:09:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-18T18:41:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-18T19:53:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,4,45,2026-05-18T12:39:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,4,45,2026-05-18T18:17:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,1,80,2026-05-18T12:44:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,3,80,2026-05-18T18:13:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,4,299,2026-05-19T07:28:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,2,299,2026-05-19T08:54:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-19T09:06:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-19T17:23:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-19T18:57:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-19T10:22:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-19T11:25:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-19T12:12:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-19T13:54:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,4,40,2026-05-19T14:05:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-19T15:13:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,6,40,2026-05-19T16:40:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,5,40,2026-05-19T17:01:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,1,40,2026-05-19T18:50:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,3,40,2026-05-19T19:15:00+00:00
SKU-BEV-001,Cold Beverage 500ml,Beverages,2,40,2026-05-19T20:50:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-19T10:13:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,1,55,2026-05-19T11:53:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-19T12:13:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-19T13:13:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-19T14:21:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-19T15:50:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-19T16:00:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,3,55,2026-05-19T17:54:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-19T18:08:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,5,55,2026-05-19T19:16:00+00:00
SKU-BEV-002,Energy Drink 250ml,Beverages,2,55,2026-05-19T20:07:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-19T11:55:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-19T12:08:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-19T13:22:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-19T17:37:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,3,25,2026-05-19T18:01:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,2,25,2026-05-19T19:16:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,1,25,2026-05-19T20:08:00+00:00
SKU-NOD-001,Instant Noodles Pack,Snacks,6,25,2026-05-19T21:26:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-19T11:07:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,6,20,2026-05-19T12:04:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-19T13:28:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,3,20,2026-05-19T17:32:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,5,20,2026-05-19T18:06:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,4,20,2026-05-19T19:32:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,2,20,2026-05-19T20:39:00+00:00
SKU-SNK-001,Potato Chips 50g,Snacks,1,20,2026-05-19T21:46:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-19T07:33:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,3,60,2026-05-19T08:29:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,6,60,2026-05-19T09:01:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,1,60,2026-05-19T18:30:00+00:00
SKU-DAI-001,Fresh Milk 1L,Dairy,4,60,2026-05-19T19:27:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,6,45,2026-05-19T12:06:00+00:00
SKU-BRD-001,Whole Wheat Bread,Bakery,4,45,2026-05-19T18:45:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,4,80,2026-05-19T12:04:00+00:00
SKU-FRT-001,Seasonal Fruit Pack,Produce,1,80,2026-05-19T18:20:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,5,299,2026-05-20T07:09:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,1,299,2026-05-20T08:08:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,3,299,2026-05-20T09:39:00+00:00
SKU-UMB-001,Compact Umbrella,Rain Gear,6,299,2026-05-20T17:37:00+00:00
